time_h,R_m,Csurface_shrink,Csurface_fixed,G,Q,GQ
1.869999999999999929e+01,1.212599999999999963e-02,8.509668413523031882e-02,1.546294827813716188e-01,1.649348507339601033e+00,3.354986695894274784e-01,5.533542299017442101e-01
1.871666666666666501e+01,1.212566666666666654e-02,8.500704405227860194e-02,1.544679661885577648e-01,1.649393847760947995e+00,3.351593480690789884e-01,5.528097667247090508e-01
1.873333333333333428e+01,1.212533333333333345e-02,8.491771739389351870e-02,1.543067456114322333e-01,1.649439190675170419e+00,3.348210302312354392e-01,5.522669291256357971e-01
1.875000000000000000e+01,1.212500000000000036e-02,8.482870280696647169e-02,1.541458204820079780e-01,1.649484536082474140e+00,3.344837124539897233e-01,5.517257112643129124e-01
1.876666666666666572e+01,1.212466666666666554e-02,8.473999896530329257e-02,1.539851902333693456e-01,1.649529883983064993e+00,3.341473913239313420e-01,5.511861076438082652e-01
1.878333333333333499e+01,1.212433333333333071e-02,8.465160462251042350e-02,1.538248542997121826e-01,1.649575234377148369e+00,3.338120641471338801e-01,5.506481139534280533e-01
1.880000000000000071e+01,1.212399999999999763e-02,8.456351852674703906e-02,1.536648121162907388e-01,1.649620587264929439e+00,3.334777281327830356e-01,5.501117257221760370e-01
1.881666666666666643e+01,1.212366666666666454e-02,8.447573931619882515e-02,1.535050631193996262e-01,1.649665942646614480e+00,3.331443793828626210e-01,5.495769366520514287e-01
1.883333333333333215e+01,1.212333333333333145e-02,8.438826573025259847e-02,1.533456067464255834e-01,1.649711300522408886e+00,3.328120149267899119e-01,5.490437419743579017e-01
1.885000000000000142e+01,1.212300000000000010e-02,8.430109654073367209e-02,1.531864424358284904e-01,1.649756660892518267e+00,3.324806320624810740e-01,5.485121373628327746e-01
1.886666666666666714e+01,1.212266666666666701e-02,8.421423050622800499e-02,1.530275696274263353e-01,1.649802023757149128e+00,3.321502279143429548e-01,5.479821182044812833e-01
1.888333333333333286e+01,1.212233333333333392e-02,8.412766626737468167e-02,1.528689877620180715e-01,1.649847389116506635e+00,3.318207984155265855e-01,5.474536779204112191e-01
1.889999999999999858e+01,1.212199999999999910e-02,8.404140261727843786e-02,1.527106962812550817e-01,1.649892756970797070e+00,3.314923409318273340e-01,5.469268122947159583e-01
1.891666666666666785e+01,1.212166666666666601e-02,8.395543830547161357e-02,1.525526946280089946e-01,1.649938127320225600e+00,3.311648523603094585e-01,5.464015163376479967e-01
1.893333333333333357e+01,1.212133333333333118e-02,8.386977208581462839e-02,1.523949822462368764e-01,1.649983500164998729e+00,3.308383295940364177e-01,5.458777850523096609e-01
1.894999999999999929e+01,1.212099999999999810e-02,8.378440271412448959e-02,1.522375585808582177e-01,1.650028875505321624e+00,3.305127694994018928e-01,5.453556133972476960e-01
1.896666666666666501e+01,1.212066666666666501e-02,8.369932895589266009e-02,1.520804230779178035e-01,1.650074253341400565e+00,3.301881689911521645e-01,5.448349964102395804e-01
1.898333333333333428e+01,1.212033333333333192e-02,8.361454958000022475e-02,1.519235751846415017e-01,1.650119633673441610e+00,3.298645249710799310e-01,5.443159291071422157e-01
1.900000000000000000e+01,1.211999999999999883e-02,8.353006337062304776e-02,1.517670143492771961e-01,1.650165016501650372e+00,3.295418344455716131e-01,5.437984066758607682e-01
1.901666666666666572e+01,1.211966666666666574e-02,8.344586912237218768e-02,1.516107400211528511e-01,1.650210401826232909e+00,3.292200944785577121e-01,5.432824243987310897e-01
1.903333333333333499e+01,1.211933333333333265e-02,8.336196562110370634e-02,1.514547516502501856e-01,1.650255789647395499e+00,3.288993020043585735e-01,5.427679773436799859e-01
1.905000000000000071e+01,1.211899999999999956e-02,8.327835166525079935e-02,1.512990486877690277e-01,1.650301179965343756e+00,3.285794540355685966e-01,5.422550607072672557e-01
1.906666666666666643e+01,1.211866666666666474e-02,8.319502604837955562e-02,1.511436305863196605e-01,1.650346572780284182e+00,3.282605474907366316e-01,5.417436695303169403e-01
1.908333333333333215e+01,1.211833333333333165e-02,8.311198757910805146e-02,1.509884967993725680e-01,1.650391968092422168e+00,3.279425793928109623e-01,5.412337990254066922e-01
1.910000000000000142e+01,1.211799999999999856e-02,8.302923507418917548e-02,1.508336467814598847e-01,1.650437365901964215e+00,3.276255468008444360e-01,5.407254444641763635e-01
1.911666666666666714e+01,1.211766666666666548e-02,8.294676735351926011e-02,1.506790799877579523e-01,1.650482766209116381e+00,3.273094467622078563e-01,5.402186010984643127e-01
1.913333333333333286e+01,1.211733333333333239e-02,8.286458324289548705e-02,1.505247958746397663e-01,1.650528169014084723e+00,3.269942763382743811e-01,5.397132642026977178e-01
1.914999999999999858e+01,1.211699999999999930e-02,8.278268155090744151e-02,1.503707938998630478e-01,1.650573574317075298e+00,3.266800323738590639e-01,5.392094286933384328e-01
1.916666666666666785e+01,1.211666666666666621e-02,8.270106111025342377e-02,1.502170735220318964e-01,1.650618982118294387e+00,3.263667119096941849e-01,5.387070898096740779e-01
1.918333333333333357e+01,1.211633333333333312e-02,8.261972076339280102e-02,1.500636342007937996e-01,1.650664392417948267e+00,3.260543120400704598e-01,5.382062428788749742e-01
1.919999999999999929e+01,1.211599999999999830e-02,8.253865935219291405e-02,1.499104753965487258e-01,1.650709805216243220e+00,3.257428298107313269e-01,5.377068831474601796e-01
1.921666666666666501e+01,1.211566666666666695e-02,8.245787572364844664e-02,1.497575965708342061e-01,1.650755220513384858e+00,3.254322622747155558e-01,5.372090058734677598e-01
1.923333333333333428e+01,1.211533333333333386e-02,8.237736872364224971e-02,1.496049971864564510e-01,1.650800638309580126e+00,3.251226064295023588e-01,5.367126062226968974e-01
1.925000000000000000e+01,1.211500000000000077e-02,8.229713720810051536e-02,1.494526767071150952e-01,1.650846058605035083e+00,3.248138593301181931e-01,5.362176794554158743e-01
1.926666666666666572e+01,1.211466666666666768e-02,8.221718003911909767e-02,1.493006345975404492e-01,1.650891481399955785e+00,3.245060180502705727e-01,5.357242208622119417e-01
1.928333333333333499e+01,1.211433333333333459e-02,8.213749608216810993e-02,1.491488703232600466e-01,1.650936906694548956e+00,3.241990796552108312e-01,5.352322257191934884e-01
1.930000000000000071e+01,1.211400000000000150e-02,8.205808420763614774e-02,1.489973833509076195e-01,1.650982334489020875e+00,3.238930412163988914e-01,5.347416893121988979e-01
1.931666666666666643e+01,1.211366666666666495e-02,8.197894329431110183e-02,1.488461731483286810e-01,1.651027764783578045e+00,3.235878998465647194e-01,5.342526069946860190e-01
1.933333333333333215e+01,1.211333333333333186e-02,8.190007222315673352e-02,1.486952391842788768e-01,1.651073197578426299e+00,3.232836526381102638e-01,5.337649740860379577e-01
1.935000000000000142e+01,1.211299999999999877e-02,8.182146987947387651e-02,1.485445809285345642e-01,1.651118632873772141e+00,3.229802966846641032e-01,5.332787859071479453e-01
1.936666666666666714e+01,1.211266666666666741e-02,8.174313515445982836e-02,1.483941978516399585e-01,1.651164070669822070e+00,3.226778290979122610e-01,5.327940378082099970e-01
1.938333333333333286e+01,1.211233333333333433e-02,8.166506694434692848e-02,1.482440894252417263e-01,1.651209510966783034e+00,3.223762469980122614e-01,5.323107251528946815e-01
1.939999999999999858e+01,1.211200000000000124e-02,8.158726415004509402e-02,1.480942551222025338e-01,1.651254953764861089e+00,3.220755475097871745e-01,5.318288433120659242e-01
1.941666666666666785e+01,1.211166666666666815e-02,8.150972567772551969e-02,1.479446944162754185e-01,1.651300399064262958e+00,3.217757277699365148e-01,5.313483876756898150e-01
1.943333333333333357e+01,1.211133333333333506e-02,8.143245043864524857e-02,1.477954067822229711e-01,1.651345846865194922e+00,3.214767849250832477e-01,5.308693536496117416e-01
1.944999999999999929e+01,1.211100000000000024e-02,8.135543734897829338e-02,1.476463916955414457e-01,1.651391297167863925e+00,3.211787161311703276e-01,5.303917366545625178e-01
1.946666666666666501e+01,1.211066666666666715e-02,8.127868532989691863e-02,1.474976486328260505e-01,1.651436749972476026e+00,3.208815185533016034e-01,5.299155321258971485e-01
1.948333333333333428e+01,1.211033333333333406e-02,8.120219330481430464e-02,1.473491770718949878e-01,1.651482205279237947e+00,3.205851893372249628e-01,5.294407354665022769e-01
1.950000000000000000e+01,1.211000000000000097e-02,8.112596020387988216e-02,1.472009764914339047e-01,1.651527663088356634e+00,3.202897256567441842e-01,5.289673421250935537e-01
1.951666666666666572e+01,1.210966666666666788e-02,8.104998496262449947e-02,1.470530463711259006e-01,1.651573123400038368e+00,3.199951246996855514e-01,5.284953475730443939e-01
1.953333333333333499e+01,1.210933333333333480e-02,8.097426652065593811e-02,1.469053861913803549e-01,1.651618586214490092e+00,3.197013836555793742e-01,5.280247472840442491e-01
1.955000000000000071e+01,1.210900000000000171e-02,8.089880382228267774e-02,1.467579954336918902e-01,1.651664051531918309e+00,3.194084997210702159e-01,5.275555367430344589e-01
1.956666666666666643e+01,1.210866666666666688e-02,8.082359581667683535e-02,1.466108735807628849e-01,1.651709519352529965e+00,3.191164701013935456e-01,5.270877114486487436e-01
1.958333333333333215e+01,1.210833333333333380e-02,8.074864145754188927e-02,1.464640201161532540e-01,1.651754989676531338e+00,3.188252920082971786e-01,5.266212669097819488e-01
1.960000000000000142e+01,1.210800000000000071e-02,8.067393970317994489e-02,1.463174345244087071e-01,1.651800462504129374e+00,3.185349626605010753e-01,5.261561986463512142e-01
1.961666666666666714e+01,1.210766666666666762e-02,8.059948951655543370e-02,1.461711162908513328e-01,1.651845937835531020e+00,3.182454792852443259e-01,5.256925021918524843e-01
1.963333333333333286e+01,1.210733333333333453e-02,8.052528986522725085e-02,1.460250649018193236e-01,1.651891415670942997e+00,3.179568391169840247e-01,5.252301730912130040e-01
1.964999999999999858e+01,1.210700000000000144e-02,8.045133972271036049e-02,1.458792798447868799e-01,1.651936896010572253e+00,3.176690394113904636e-01,5.247692069239124901e-01
1.966666666666666785e+01,1.210666666666666835e-02,8.037763806619006857e-02,1.457337606080942871e-01,1.651982378854625289e+00,3.173820774226689956e-01,5.243095992665235405e-01
1.968333333333333357e+01,1.210633333333333526e-02,8.030418387717831730e-02,1.455885066810396755e-01,1.652027864203309271e+00,3.170959504102438542e-01,5.238513457037535792e-01
1.969999999999999929e+01,1.210600000000000044e-02,8.023097614214462492e-02,1.454435175538948688e-01,1.652073352056831368e+00,3.168106556454909351e-01,5.233944418395687359e-01
1.971666666666666501e+01,1.210566666666666735e-02,8.015801385217742603e-02,1.452987927178825411e-01,1.652118842415397637e+00,3.165261904084862299e-01,5.229388832918240304e-01
1.973333333333333428e+01,1.210533333333333253e-02,8.008529600283076366e-02,1.451543316651636162e-01,1.652164335279215912e+00,3.162425519866372547e-01,5.224846656900054009e-01
1.975000000000000000e+01,1.210499999999999944e-02,8.001282159434190688e-02,1.450101338888583058e-01,1.652209830648492472e+00,3.159597376770931776e-01,5.220317846792121852e-01
1.976666666666666572e+01,1.210466666666666635e-02,7.994058963154979103e-02,1.448661988830360625e-01,1.652255328523434486e+00,3.156777447861259800e-01,5.215802359191374915e-01
1.978333333333333499e+01,1.210433333333333326e-02,7.986859912381603921e-02,1.447225261426948739e-01,1.652300828904249119e+00,3.153965706285680737e-01,5.211300150831406075e-01
1.980000000000000071e+01,1.210400000000000018e-02,7.979684908504462715e-02,1.445791151637806637e-01,1.652346331791143541e+00,3.151162125281530280e-01,5.206811178588119926e-01
1.981666666666666643e+01,1.210366666666666535e-02,7.972533853299790252e-02,1.444359654431957574e-01,1.652391837184324475e+00,3.148366678104446703e-01,5.202335399362915114e-01
1.983333333333333215e+01,1.210333333333333226e-02,7.965406649037780340e-02,1.442930764787730413e-01,1.652437345083999087e+00,3.145579338145347292e-01,5.197872770275980825e-01
1.985000000000000142e+01,1.210300000000000091e-02,7.958303198448332672e-02,1.441504477692819031e-01,1.652482855490374103e+00,3.142800078896187399e-01,5.193423248609744247e-01
1.986666666666666714e+01,1.210266666666666782e-02,7.951223404688016749e-02,1.440080788144375012e-01,1.652528368403657577e+00,3.140028873916587693e-01,5.188986791753752437e-01
1.988333333333333286e+01,1.210233333333333473e-02,7.944167171353963552e-02,1.438659691148854447e-01,1.652573883824055789e+00,3.137265696850957686e-01,5.184563357232969683e-01
1.989999999999999858e+01,1.210199999999999991e-02,7.937134402469257777e-02,1.437241181721932992e-01,1.652619401751776573e+00,3.134510521415137529e-01,5.180152902685734029e-01
1.991666666666666785e+01,1.210166666666666682e-02,7.930125002501806075e-02,1.435825254888627167e-01,1.652664922187026653e+00,3.131763321417982415e-01,5.175755385899434291e-01
1.993333333333333357e+01,1.210133333333333373e-02,7.923138876356200511e-02,1.434411905683224409e-01,1.652710445130013195e+00,3.129024070754886089e-01,5.171370764799834152e-01
1.994999999999999929e+01,1.210099999999999891e-02,7.916175929365810993e-02,1.433001129149452380e-01,1.652755970580943812e+00,3.126292743400674867e-01,5.166998997439343766e-01
1.996666666666666501e+01,1.210066666666666582e-02,7.909236067293784478e-02,1.431592920340239994e-01,1.652801498540025449e+00,3.123569313413365744e-01,5.162640042003249219e-01
1.998333333333333428e+01,1.210033333333333273e-02,7.902319196345961028e-02,1.430187274317585022e-01,1.652847029007465496e+00,3.120853754950398962e-01,5.158293856836559943e-01
2.000000000000000000e+01,1.209999999999999964e-02,7.895425223144518501e-02,1.428784186152780855e-01,1.652892561983471120e+00,3.118146042241519145e-01,5.153960400399205666e-01
2.001666666666666572e+01,1.209966666666666656e-02,7.888554054733289134e-02,1.427383650926312419e-01,1.652938097468249934e+00,3.115446149596674541e-01,5.149639631279111507e-01
2.003333333333333499e+01,1.209933333333333347e-02,7.881705598582813832e-02,1.425985663727860620e-01,1.652983635462008882e+00,3.112754051413323397e-01,5.145331508204292748e-01
2.005000000000000071e+01,1.209900000000000038e-02,7.874879762584950649e-02,1.424590219656256262e-01,1.653029175964955799e+00,3.110069722172679185e-01,5.141035990036663117e-01
2.006666666666666643e+01,1.209866666666666556e-02,7.868076455061896735e-02,1.423197313819445087e-01,1.653074718977297852e+00,3.107393136451480631e-01,5.136753035791515876e-01
2.008333333333333215e+01,1.209833333333333247e-02,7.861295584746506859e-02,1.421806941334502750e-01,1.653120264499242431e+00,3.104724268902561701e-01,5.132482604605419496e-01
2.010000000000000142e+01,1.209799999999999938e-02,7.854537060785762859e-02,1.420419097327603741e-01,1.653165812530996925e+00,3.102063094260543719e-01,5.128224655745650118e-01
2.011666666666666714e+01,1.209766666666666629e-02,7.847800792744048792e-02,1.419033776933933400e-01,1.653211363072768947e+00,3.099409587347548567e-01,5.123979148619649537e-01
2.013333333333333286e+01,1.209733333333333320e-02,7.841086690598797482e-02,1.417650975297748972e-01,1.653256916124765885e+00,3.096763723070141694e-01,5.119746042769991456e-01
2.014999999999999858e+01,1.209700000000000011e-02,7.834394664735697122e-02,1.416270687572400711e-01,1.653302471687195130e+00,3.094125476415895415e-01,5.115525297868720456e-01
2.016666666666666785e+01,1.209666666666666529e-02,7.827724625951797133e-02,1.414892908920223347e-01,1.653348029760264737e+00,3.091494822458986658e-01,5.111316873726624577e-01
2.018333333333333357e+01,1.209633333333333220e-02,7.821076485452245486e-02,1.413517634512548582e-01,1.653393590344181652e+00,3.088871736358455578e-01,5.107120730290373167e-01
2.019999999999999929e+01,1.209599999999999911e-02,7.814450154847080166e-02,1.412144859529733953e-01,1.653439153439153486e+00,3.086256193356442523e-01,5.102936827639620310e-01
2.021666666666666501e+01,1.209566666666666603e-02,7.807845546150130045e-02,1.410774579161088171e-01,1.653484719045388296e+00,3.083648168779075105e-01,5.098765125988494740e-01
